engine_temp,oil_pressure,vibration_x,vibration_y,vibration_z,fuel_pressure,coolant_temp,battery_voltage,transmission_temp,brake_pressure,tire_pressure_fl,tire_pressure_fr,tire_pressure_rl,tire_pressure_rr,RUL,vehicle_type,mission_id,timestamp,degradation_factor,vehicle_id
204.29449949424765,40.36590598215891,1.4891228028588201,5.529867002059352,1.2763495020070248,39.805628148946276,183.39023794769736,13.58935662802889,172.8356922815799,0.0,32.0450296191271,33.5625135305891,33.18596741018765,33.49770958600523,657,MRAP,0,10,0.014992503748125937,0
193.6970244786816,44.35712066394016,0.6337356740857927,2.639950444307487,4.398689926107967,42.49887475184674,180.0,13.789029868449072,164.82119199391786,0.0,34.09248383370977,32.200112937592856,32.80376554063491,32.07933830814989,656,MRAP,0,11,0.01649175412293853,0
183.80499490842465,46.29896476201775,1.1808664137093594,1.468560494354181,0.1708437060868457,45.002886249228744,180.0,13.141957405481905,160.49579025154026,0.0,32.37681934224135,33.12767401894217,32.92768456268538,32.82469716669749,655,MRAP,0,12,0.017991004497751123,0
190.9260274612927,41.073451839551716,0.6826775282197294,5.869461241806316,0.24348635511424505,37.455230261648325,180.0,13.43293576746984,157.40335346578016,0.0,33.95078463032343,31.575919782087734,33.91809811579144,32.008457821053504,654,MRAP,0,13,0.019490254872563718,0
189.3305873276144,38.66424030394285,3.727985463901049,3.8623610972632867,1.1023029054967184,37.39578425648638,180.0,13.532699718100245,167.63300066608355,0.0,34.27766034156644,33.66457292574203,35.0,33.796384720951636,653,MRAP,0,14,0.020989505247376312,0
179.37816037266086,35.545320920967676,2.352194455344023,1.0321519823739929,1.1709801316822364,38.19752920187817,180.0,13.24817914132055,155.6864059018572,0.0,34.44483159299915,32.98490318514227,32.867257028612336,34.04418690800355,652,MRAP,0,15,0.022488755622188907,0
193.28221810033938,47.72290773452182,1.1681153992301219,1.9678205520417988,0.6019533840294926,42.741955339301654,180.0,13.537627440138973,161.28730145638647,0.0,33.10762790087942,32.83130485982865,34.06109816047928,31.411732259778386,651,MRAP,0,16,0.0239880059970015,0
193.16886645954227,42.318690270910665,1.3319530807708995,1.79799399702905,1.727827039943864,43.577273166419225,180.0,13.66717521057578,162.3690421806732,37.13665853317052,30.917797424072994,32.30298888151457,33.7394022385146,33.34730734328441,650,MRAP,0,17,0.025487256371814093,0
189.24452489404507,46.00184901952465,8.401262751146419,3.306081568862541,3.1873486890854186,40.96024458294689,180.0,13.389208444282582,166.6806942327763,0.0,31.884419951468583,30.88233730116132,33.42612052157685,32.801916364061064,649,MRAP,0,18,0.026986506746626688,0
177.27634809326761,37.817460937061334,1.6718068634400411,2.893233119280569,1.3747766044622023,40.3983775094519,180.0,13.666191473111514,150.0,48.09182594545655,34.89248828471522,31.266725228833852,31.366565405224318,31.283274038654987,648,MRAP,0,19,0.02848575712143928,0
190.53075461144965,38.21911919258538,0.271616357516855,0.27447714534628487,5.208173176849144,36.455021148166686,180.0,13.77403813679068,160.35512126181098,0.0,31.331033291796572,30.68866002843964,30.91245949119817,31.77417657677357,647,MRAP,0,20,0.029985007496251874,0
189.25301597869873,43.79152637144776,0.5498847602894777,1.9813598009214153,1.9374178916727276,38.584518097273246,180.0,13.724518013169371,152.3032391442596,20.710486352989026,30.929959561079485,31.924624397098174,34.657050218681135,32.13599537413697,646,MRAP,0,21,0.031484257871064465,0
198.00799810229725,39.030566104591976,1.6662419463306493,6.223613205534889,3.841378860344342,38.440435022014995,180.0,13.278215087583932,167.2407932225259,0.0,32.61181190643813,32.488109803355215,32.52918950619071,31.685486848887507,645,MRAP,0,22,0.03298350824587706,0
187.48399631489917,45.70199217917978,0.7325927894031518,0.3623917681330422,2.0095596154805424,39.28211100531824,180.0,13.481756241595177,159.48754285231453,0.0,30.437815659348004,30.38068616119617,33.020644029450644,32.69794655924802,644,MRAP,0,23,0.034482758620689655,0
202.92118554646655,40.77923263869778,2.345530136424567,0.4514865944029727,2.9863521174511765,36.951736220605575,182.3385769599978,13.314081903335424,172.03332900326637,0.0,32.59235431391001,32.321617102006,31.039851271834788,33.06444552842971,643,MRAP,0,24,0.035982008995502246,0
191.54166489326641,52.06301310925629,7.774895232150017,2.600422085192278,1.2412693827448202,40.017900630921645,180.0,13.348820621805714,163.13151272544073,45.55844642367229,33.11330421531022,31.40359685860078,34.050469340418154,33.83256393879775,642,MRAP,0,25,0.037481259370314844,0
194.46314674818908,35.11978120461641,1.3200790545223222,2.524983462922542,4.76111359138165,40.896253049741354,180.2704433898228,12.868365089912496,166.44222484870238,0.0,33.78931178679183,32.32601157519039,31.149744245885763,32.31043664966685,641,MRAP,0,26,0.038980509745127435,0
183.5042186199457,37.13345564746374,2.3154853202571584,0.8200091213200306,0.3653066653296695,38.046653892205605,180.0,13.746170782179853,160.2756188921231,47.2156711736115,31.415928463720142,32.61833778975218,32.70577031884391,31.930190637017354,640,MRAP,0,27,0.04047976011994003,0
199.77006245504873,46.66327663491829,0.6749923065594611,1.6379091985839715,3.3691487376098386,35.99203911609706,183.00957991641428,13.367820746616935,164.59082593071065,0.0,32.375286129163875,32.60527395891642,31.41970029683669,33.39915961198704,639,MRAP,0,28,0.041979010494752625,0
185.90447146883005,33.670557409277926,1.9326013242491151,9.948464854576226,2.530315358588979,36.23060538778118,180.0,13.418008297933604,157.66474950738973,0.0,34.518878303609355,32.01992228906096,34.25569485114421,32.99999576944424,638,MRAP,0,29,0.043478260869565216,0
193.40199427334215,37.78896971416328,0.622847122834445,2.7579937782026462,1.4360265786185347,39.420682035819105,180.0,13.928779407932105,163.0305980529279,41.21729926326634,33.5076699423724,32.44834556503366,32.80393257232182,32.32860619656846,637,MRAP,0,30,0.044977511244377814,0
201.01386904412948,40.23343930875527,1.7215054780961148,1.4154415843169406,5.041840151476809,43.448200268067964,181.67312053165767,13.968952663834257,181.23300051874006,0.0,33.3393365618279,31.71406227943012,33.20779449808492,33.64528441740806,636,MRAP,0,31,0.046476761619190406,0
182.66935441471458,51.4374268536695,2.161806582071433,3.169851349163253,2.3373647967377265,37.53788796155045,180.0,13.443184209638597,159.2659639836134,0.0,31.79609952872681,32.78970797648123,30.73876330887954,31.767758430333913,635,MRAP,0,32,0.047976011994003,0
182.20491827168726,42.51677254850732,3.477610415972988,2.1787441234398965,0.40871411241612926,41.484329477597136,180.0,13.700694468695813,150.0,0.0,33.00829492894577,34.28838537415678,32.520551996527054,32.227728321011824,634,MRAP,0,33,0.049475262368815595,0
197.60230901590924,49.09851258283981,3.286286458233043,0.5008318484222116,2.4881080525865937,41.33935732254886,180.0,13.059921738958655,159.93049134870415,45.462583871616715,32.22041426912737,32.70315770775347,31.488449898319452,33.12103723763197,633,MRAP,0,34,0.050974512743628186,0
183.80031213496417,42.41714818929419,1.2387576260903517,1.6733203561073027,3.3887606980696363,40.669287127163614,180.0,13.018942434793653,151.48698145086473,0.0,32.49417900991775,31.751521776058727,31.23851648892539,33.00093802172039,632,MRAP,0,35,0.05247376311844078,0
193.63939977469767,39.9952405798296,5.676130508617338,1.3428365672539233,1.1973807295566514,43.884264021083446,180.0,13.31802877438383,165.98224438868866,0.0,30.71856917333738,31.73536918290338,31.159117619022663,31.388874142090692,631,MRAP,0,36,0.053973013493253376,0
203.74867299622352,47.40468975268507,2.5628506972164447,0.8709317683932629,1.1447507814346307,44.14804351042946,180.0,12.730780999200208,173.284384876365,0.0,32.137177164367145,33.038175612323805,34.33172359642538,31.90499845293607,630,MRAP,0,37,0.05547226386806597,0
183.57370788330715,29.182646317557122,3.6202039251901246,1.1075901975566254,0.7626695259593472,37.78204446250188,180.0,13.484685061617096,153.43469330460744,0.0,32.31067735909148,33.087349298266474,31.90747707165005,31.955470411331966,629,MRAP,0,38,0.05697151424287856,0
181.58375624461627,43.53687398162016,1.3031206738281118,1.6590043284029254,5.3568165784656365,41.68436421766184,180.0,13.216395822291988,155.9421466388007,0.0,32.18737991188767,33.86178208023251,31.988096274268045,32.9583973348802,628,MRAP,0,39,0.05847076461769116,0
187.9621962539653,43.57066877938646,3.3129740452474405,1.1790803289518665,1.1898473426798204,36.25930980159086,180.0,13.42432224357459,157.57725415534082,0.0,33.39863327320103,32.67120427825103,31.963908114153543,32.79090917444767,627,MRAP,0,40,0.05997001499250375,0
195.32697126201705,35.1082724075954,6.479209421095393,0.7866426283203364,3.1393935405478692,44.544467867677376,180.0,12.89625862580779,171.4049612417883,0.0,32.42014447728975,32.1205104887125,34.27347387503815,32.596845792689834,626,MRAP,0,41,0.06146926536731634,0
198.53619633535277,39.19547456903447,0.6764637572397926,1.0896406591478043,3.5318974750167413,38.310398184631694,180.73082404421174,12.946687876596416,166.3222687087435,54.34831220766845,32.56477793523254,32.64025521670302,33.261093990648654,33.8888450147099,625,MRAP,0,42,0.06296851574212893,0
188.70652272232388,42.09884312007791,2.1634190204697554,1.081115697598353,1.617468245064523,36.939362202398215,180.0,13.598244547826738,158.58987517908798,0.0,31.90346512727112,31.294567199356475,32.592350589496654,33.01557074303993,624,MRAP,0,43,0.06446776611694154,0
195.03773104571292,36.23870101607975,0.63408602485727,2.1575097874296754,0.8670265635019969,37.6887053472251,180.0,13.680251548819419,164.37313783696155,0.0,33.203545188839385,32.06628457996674,32.102352129405034,33.862317213272824,623,MRAP,0,44,0.06596701649175413,0
196.3873398901521,34.30077370029412,0.5735266940972148,2.8135996491558064,0.6990469246008886,44.49802988957972,180.0,12.93568274997545,167.2662494989848,60.907493519904264,32.773339107168894,33.12976580093154,31.123833558905993,30.829277197691848,622,MRAP,0,45,0.06746626686656672,0
187.6693363931756,41.369186746727436,1.0983426418973499,1.9878351930066778,3.5223815672785,38.42611890592471,180.0,12.99487434549429,154.29085164620366,0.0,32.77151948744286,32.53076029085667,32.24574592624098,32.06974931617895,621,MRAP,0,46,0.06896551724137931,0
208.0744279424413,36.807011831381026,2.0808440150365914,2.1071594609649096,1.2154541051114587,36.11676888149233,190.19124528385782,13.221951202954312,177.8010309000325,0.0,32.45813954069103,30.841764249089124,31.817986635089795,32.640292016244075,620,MRAP,0,47,0.0704647676161919,0
201.09941651297808,36.07716552052787,0.6787502187970264,1.8252436327378292,1.5305478840269973,35.96874108080476,184.54830410983053,13.274525873034095,174.09856089569257,0.0,31.189834070158685,30.240230398784767,32.65838326916563,33.108899177826466,619,MRAP,0,48,0.07196401799100449,0
194.74648084838446,36.67029342541888,1.9759106834154465,1.7252179919727106,1.1617456097765837,39.985006350719416,180.0,13.309885945131963,163.73152028370407,0.0,32.506196025859445,33.34378171697188,32.891206427836835,33.183581420928455,618,MRAP,0,49,0.0734632683658171,0
181.0533183013348,34.805665275081665,1.0733896907422453,4.492203763586648,4.03404508503728,38.355724343568866,180.0,13.796545557579584,158.39500110900528,0.0,33.83529420353147,32.10837651110225,30.012320129083587,30.98334322903583,617,MRAP,0,50,0.07496251874062969,0
190.32863187918946,43.21663314982951,1.9856089804291794,5.588127553677634,3.6065078395069015,35.68780193829371,180.0,13.764233233249433,161.67951548290932,0.0,33.289922633501845,33.457425441683405,33.43034970523533,31.78066971880663,616,MRAP,0,51,0.07646176911544228,0
187.7386589744447,33.67798899610209,0.7835230426110286,1.15943208559558,4.169378899601154,39.65136615666452,180.0,13.07261038320513,162.5792004160903,43.086255025860645,32.185814079615504,32.318256775971136,32.777963441021136,33.01596453597105,615,MRAP,0,52,0.07796101949025487,0
202.8351535797947,42.52734186321957,1.5411502600481821,2.3060947502168485,0.6482364210323674,38.98141904406453,185.98479130247296,13.126378456154574,165.01380598506455,0.0,32.752106115088594,32.380669990047814,31.235823039119296,31.17914696861362,614,MRAP,0,53,0.07946026986506746,0
189.33971029113872,32.722125998614224,0.8310106628845264,0.8361134521006865,1.0771576083368173,39.21096345778261,180.0,13.186905118107962,164.37771376443888,0.0,31.365160073528994,33.55105368874643,31.0863232731585,32.70126325781151,613,MRAP,0,54,0.08095952023988005,0
197.66922641618476,48.03809907239827,2.2690005858944144,1.1470018868324205,1.1275442685337222,40.34572991681965,180.0,13.256642767574853,159.24089929172467,49.10876870466767,32.67678284240155,31.290508238913898,30.598266050226588,32.25684386642735,612,MRAP,0,55,0.08245877061469266,0
174.7587172402998,42.957877039153914,3.9192572699984813,1.2377695255824297,8.133793806469804,35.03826628013021,180.0,13.111043446424576,150.0,0.0,32.63714609698616,31.531116361125008,32.612475929134305,32.69412410388004,611,MRAP,0,56,0.08395802098950525,0
183.02332678548595,38.84215016015819,0.7763631978131347,2.820130041765326,2.2157492236740213,29.85891562758142,180.0,13.701349328885435,156.53706566898288,0.0,34.59479814776705,32.445448908637324,30.64438476328554,30.26438796731261,610,MRAP,0,57,0.08545727136431784,0
192.69913773416354,48.77952915429894,2.7661454624105177,0.7432797851706491,1.8185671632251614,37.5183635105396,180.0,13.391325956218948,166.91864166872404,0.0,30.656797609647754,32.48596359053592,31.459891357828308,29.08664923158167,609,MRAP,0,58,0.08695652173913043,0
204.42574114394077,41.41765297209812,3.842928955293429,2.552615077244458,2.141045252217056,37.81624471579509,184.8398966938579,13.52819018219719,174.70297795450972,0.0,33.483581993166126,31.054282548196593,31.070914008307774,33.08889794709833,608,MRAP,0,59,0.08845577211394302,0
189.09455081896414,36.82947439666188,3.136829018752395,0.960454970950383,12.278302852586844,34.946897325315945,180.0,13.020119977143379,160.28048951102446,0.0,32.39901777409471,32.016451418034634,32.7532059188956,32.70855637007078,607,MRAP,0,60,0.08995502248875563,0
199.63767755370972,43.7041034638191,3.308188262584213,2.088541525465552,2.738666120416874,42.40126857377768,180.8987537180687,13.432721225795243,163.2293814697902,0.0,33.03389025226236,30.210329362873367,32.69341323130404,32.628307352224354,606,MRAP,0,61,0.09145427286356822,0
201.59983708994667,41.650308441771976,11.119065694507624,2.6038054111903937,1.4796384839150973,41.91156724361656,180.4785318056662,12.852466296240662,169.06416464222033,0.0,32.079433615976676,32.457880963448765,32.09093331934235,32.85770088100337,605,MRAP,0,62,0.09295352323838081,0
187.1898110682106,37.7554813992998,3.063615506580212,5.41564803881273,4.386862033028047,29.01977396768167,180.0,13.515885277844225,158.7631291549445,0.0,30.962940878755347,33.23365796962176,32.94746018052655,31.98377425649876,604,MRAP,0,63,0.0944527736131934,0
198.7181106684215,28.5586983189553,1.0884642357783691,0.9608555247587731,4.145404696161674,41.33372248915526,180.0,13.174975297565842,162.7434999940965,0.0,31.76784294868822,30.962264167481564,31.175813196546706,32.24568441288837,603,MRAP,0,64,0.095952023988006,0
184.9666406009318,37.131740109134235,0.9157648349894354,5.218272176299287,2.0261594527626547,32.54940208994347,180.0,13.268768444734626,165.0005340397642,0.0,32.576488432272065,33.36229045025928,31.318872964991844,33.723654137666216,602,MRAP,0,65,0.09745127436281859,0
185.07709945820292,39.74905658717422,2.491874609468438,1.385032331505378,4.051861896484532,38.001689150524676,180.0,13.639507707563807,151.42546442858628,0.0,32.221533152212366,30.350491756984585,31.666871483995536,33.00632124000916,601,MRAP,0,66,0.09895052473763119,0
205.40362317353296,51.41273320986768,1.4669008697887267,1.5114574909869254,1.4546296162775758,42.099969714560366,183.385799987185,13.073889841664222,175.62742471159385,0.0,32.22485378379075,32.134896345078594,32.33969892593141,33.055599377615266,600,MRAP,0,67,0.10044977511244378,0
208.78907442525932,29.917176174232257,2.93216306818891,1.1498737675001536,8.362870710729634,38.87766064401901,192.0999880390075,13.59931259840132,175.04385470262912,56.2683365702813,32.75811525895477,32.12587505743374,34.023405874087445,32.51696082148494,599,MRAP,0,68,0.10194902548725637,0
194.96832781553158,31.98003934228106,1.751734982026674,2.4266994863541536,3.9490230566103035,40.7608176942947,180.0,12.765175682222573,159.63491227195908,0.0,31.771617802920094,31.486885281466815,32.22973028064388,31.315123237733335,598,MRAP,0,69,0.10344827586206896,0
193.13110880485038,39.44147777905807,0.8399533010334643,2.743309587582848,2.756036997413265,31.63224216825843,180.0,13.009554898573251,174.50554262396219,0.0,31.096562673091206,31.640586736622407,32.700666562753185,31.770171713033697,597,MRAP,0,70,0.10494752623688156,0
188.27270258886438,32.886977955281296,4.904047652707245,1.557399790373284,1.2063329618599932,37.79609238493055,180.0,13.310192643844275,150.76945364019917,0.0,33.19544260785771,31.517796422284675,32.02577738732514,31.95766730968449,596,MRAP,0,71,0.10644677661169415,0
188.09685564438777,47.784919579842594,2.6603271219053766,1.184751761300818,1.2412602837391686,38.851942336828415,180.0,13.58992373911505,159.718324228474,0.0,33.21805311212872,32.77260261848023,34.64571939003167,31.95544593086469,595,MRAP,0,72,0.10794602698650675,0
173.52335384363124,34.69321399676353,4.0103291791123254,5.824403605982295,1.7674930699637021,35.462623036944834,180.0,13.097728625518915,150.0,0.0,33.45933753815992,33.822782257073726,30.701694455784303,32.13892394628913,594,MRAP,0,73,0.10944527736131934,0
207.4009255827334,40.423698867251986,1.7241927932422745,5.0285191171900445,0.9135387219402116,39.41737772879151,183.5567479357849,12.83621502820521,171.45147031335847,47.389538081198474,30.677707382769867,32.05762479036033,32.01349624115561,33.89649227337557,593,MRAP,0,74,0.11094452773613193,0
189.11542491418035,40.10665343709354,2.0633005575003196,1.3443668626115772,1.5138830670303005,38.33219690301145,180.0,12.544859528025333,166.66657614126484,0.0,32.164093570170955,32.39636712688205,32.04167964513422,32.23431795399315,592,MRAP,0,75,0.11244377811094453,0
198.40918880510594,40.53843920120105,1.577918896432098,4.542467157297654,2.477679831672795,33.962674408593905,180.0,13.014405681367874,164.3414486052532,0.0,30.60722152289954,33.69229090572186,31.928231748215822,32.8471469781375,591,MRAP,0,76,0.11394302848575712,0
191.148418505815,37.63109405629129,0.9758348294307041,2.5352324235634884,2.39334997552815,37.30129016455573,180.0,12.474385579298742,154.39090398853438,57.84990578846156,33.18088076512086,30.535731580223946,30.204229980231972,30.319884159113595,590,MRAP,0,77,0.11544227886056972,0
204.6710025146126,43.18932787291271,1.031756303491418,6.199148577025921,1.1266620651548331,41.15646754152517,181.90589205931155,12.904636261160825,168.93330644664314,50.58587137542353,31.537595387514884,34.04765362349628,31.26081091804777,31.91454486292911,589,MRAP,0,78,0.11694152923538231,0
198.84338638722693,37.91595660907059,1.191304744849727,2.2958180214034085,1.3189907907454894,36.64017363376269,180.0,13.384336026017436,175.57523595466583,0.0,31.936664551728928,31.509934316375944,31.93968751123059,33.71015390070081,588,MRAP,0,79,0.1184407796101949,0
203.50014846444867,39.72498030596166,1.7453766718670987,3.284513887810265,7.479739331806944,43.47615312236226,183.73223250730618,13.669871521696924,169.77566637221318,0.0,32.08981897451936,32.29968069828455,32.79068654456772,31.73851102817596,587,MRAP,0,80,0.1199400299850075,0
185.92848195857968,44.556022295092795,2.447319411807519,1.112301875767475,1.3714075296356798,44.411442193361026,180.0,13.567978887597933,150.0,32.699662605647084,31.58981377192598,32.3608942760808,33.53911369237466,32.89021637398574,586,MRAP,0,81,0.12143928035982009,0
212.5209135961496,36.31900773568553,1.858587886501509,1.7049599184297848,3.608701250944518,40.36249480135581,195.52498909384124,13.751668451121159,183.41060447110928,0.0,32.77398637833055,32.997435068073656,31.03262787546417,31.637670593229686,585,MRAP,0,82,0.12293853073463268,0
183.69652131656534,36.59380816281856,1.084065010762339,3.3990491399390086,1.7981327173110917,36.49810331268831,180.0,13.708018603354096,153.39187584731854,0.0,30.844124859818027,32.08009769123549,31.188347610314942,32.840473815159264,584,MRAP,0,83,0.12443778110944528,0
191.16448312125905,32.83940102120375,1.7760145788139252,2.081541368565835,5.7797577125348445,37.16687184664098,180.0,13.188661767498836,164.55879208868794,0.0,31.936774510255457,32.45375575172497,31.21398893797472,31.358773943952276,583,MRAP,0,84,0.12593703148425786,0
207.60592939199884,41.20350721725546,1.6641382363510988,2.3839883187519293,1.279013683843277,32.96390056416418,191.50989862871577,13.490579276391093,171.72164817390595,0.0,32.72964778175988,30.710647304876563,33.08388958019109,31.417778436641505,582,MRAP,0,85,0.12743628185907047,0
182.15834717980036,40.00839835126966,2.0028807993544513,2.1768692227370114,2.834532184220093,35.999469833517985,180.0,13.28495343634572,154.1019296344865,0.0,32.641527684810754,33.15811429147803,32.991494877802275,32.851862503382065,581,MRAP,0,86,0.12893553223388307,0
210.5039986874581,43.55014549527355,2.023731906596349,5.026045031243986,1.7821369676312322,34.95447957603123,195.42538275862734,12.966581517214626,177.19341223004795,51.41761035578557,30.310400412032763,33.22857251307092,33.4990939371242,32.41691528861157,580,MRAP,0,87,0.13043478260869565,0
189.98289460040664,35.78240745812898,3.0903966914596115,1.8260420604541128,1.1730987627150509,33.932255265197455,180.0,13.445838026608152,161.20044687991611,0.0,32.25149670992629,31.657865346635557,32.71140340800497,32.43482811841439,579,MRAP,0,88,0.13193403298350825,0
178.59962356953565,30.362367500483465,5.41564275975202,1.395733016218621,1.396947109793101,37.53488376693558,180.0,13.810995702103131,153.83873384017411,0.0,31.41862922252175,33.61745785143761,31.85832904878829,31.78251214920847,578,MRAP,0,89,0.13343328335832083,0
181.60622488521568,45.622911263960034,1.0931363178405833,2.5616458500805543,6.169114802452898,39.314104859759375,180.0,13.041740156588942,150.0,0.0,31.679997221055665,32.638983951532474,33.467859418062865,33.609036632380196,577,MRAP,0,90,0.13493253373313344,0
195.637793480429,37.82296984707703,1.713806840843921,4.43824187085484,1.2634547155039308,45.464911920187134,180.0,13.461174233546254,165.2175013012443,0.0,32.53969860524185,32.63424184723018,32.66387997256759,31.98713821413755,576,MRAP,0,91,0.136431784107946,0
189.84327959947117,41.656609948849976,1.2139923829492478,3.316880251552111,1.6295050593859735,34.75118424580447,180.0,13.219831591065237,160.4938927479206,0.0,32.47377240682347,31.655932561638075,31.831595372803513,32.916257436122976,575,MRAP,0,92,0.13793103448275862,0
186.58117799457494,38.100978337897935,3.1970947197988133,3.0769927791392395,3.149602243492347,36.63096096793164,180.0,13.382882665669902,151.6893283057261,0.0,30.997942528563716,33.91565119198336,30.481751819129062,32.92574524999393,574,MRAP,0,93,0.13943028485757122,0
186.57508543753812,25.193914939704037,3.57330854503404,6.234456483110127,1.4337252594285135,36.614730604690266,180.0,12.752386731849366,152.08629594396234,0.0,31.70405787682137,32.009801775469676,33.12776206095424,31.841230605125382,573,MRAP,0,94,0.1409295352323838,0
203.90582961681088,44.4038282123355,5.122066107884258,1.4232209974251955,8.73592272815809,38.25624867972344,184.17156670926988,12.829114040389786,173.36582589707604,0.0,32.073472643429,30.955709818348044,31.544067001879064,32.085897170833086,572,MRAP,0,95,0.1424287856071964,0
168.12541381029135,30.136094678807506,5.219211561340723,2.661735240249202,2.4135744191550614,36.79413330706486,180.0,12.959394680625971,150.0,61.136942376836785,32.41447074292012,32.75423385283636,31.372523654780935,33.30991594900762,571,MRAP,0,96,0.14392803598200898,0
174.91213126206753,42.74760473115863,1.386187284330369,2.777499355415713,2.602315798787992,40.301396633625814,180.0,13.040706120225751,150.0,0.0,33.10972324547957,32.582469571784124,32.839537899318415,32.97087255669403,570,MRAP,0,97,0.1454272863568216,0
184.47098599429162,36.64155992133645,3.9007912592893073,3.658076132695682,1.70986305695635,38.64523640943492,180.0,13.256825623947988,155.7609325201613,0.0,31.827918824171157,31.364815764727755,33.13988721907407,31.502654044883545,569,MRAP,0,98,0.1469265367316342,0
196.54667828012157,41.3811625201112,4.562984823356263,5.385913341054803,4.154634224855004,37.48889348559051,180.0,13.213581216425137,169.2872480212502,0.0,32.24460554692119,31.61792243000361,33.208803518863704,30.50365099710866,568,MRAP,0,99,0.14842578710644677,0
199.3082840356926,35.80035991901257,5.173816385480631,1.8208241233298006,2.729378182736463,36.50517379137544,180.0,13.456870854390049,176.004092713375,0.0,32.35989329208822,31.522632853153684,32.08916295326574,31.582472436275886,567,MRAP,1,100,0.14992503748125938,0
182.07077259274786,38.291155010402996,4.87652923809538,2.0403742295774117,3.679565063635824,40.455515169843316,180.0,13.334968549186213,150.9053093301739,0.0,32.64188365845097,31.236412545952394,31.000404614362832,33.90697961036485,566,MRAP,1,101,0.15142428785607195,0
192.90048436495383,32.971845864858146,1.7006277943802321,1.4689858402456704,4.84430581405212,36.68138316201055,181.224094961257,13.194673230560968,162.46471466304294,0.0,34.683614004798926,31.855572942799274,33.77409303148168,33.83617713858318,565,MRAP,1,102,0.15292353823088456,0
202.16892651089077,43.18311189257925,3.362212483554628,2.2947335472858903,3.41287970139295,36.95307900335874,182.77131150149665,12.907995045661751,175.33631647307539,0.0,32.855541957024236,31.51184965342287,31.3668832454716,32.98815028651088,564,MRAP,1,103,0.15442278860569716,0
199.18504906985078,37.05018617920044,4.781322407977991,2.666505611945145,3.1838150535706307,30.661125889750874,180.0,12.47479326160592,166.06529936062344,52.10546763441148,33.48865007436979,31.40432779211513,34.289134694816134,33.85115485903308,563,MRAP,1,104,0.15592203898050974,0
199.4333714900942,37.94330637988304,4.692571396099396,2.909821184403727,3.4852354226464692,39.65558425243011,180.0,13.346365505724123,164.81132055371924,0.0,30.615134128209817,32.50101087123681,32.64559792886909,32.11231025423718,562,MRAP,1,105,0.15742128935532235,0
